AgentID,PurposeCategory,StrategyType,Liquidity,Holdings_1,Holdings_2,RiskAppetite,ProActiveness,IntelligenceGap,OwnTokenId,DayOfBirth,DayOfPassing,NumTermsForeseen_Fundy,DailyWeights4MvngAvg_Charty_1,DailyWeights4MvngAvg_Charty_2,DailyWeights4MvngAvg_Charty_3
6149,Investor,charty,11029.5923701414,0,0,37.900400345313,32.8837666215608,0,6149,36,84,0,3,6,8
6150,Investor,fundy,9600.49369269033,0,0,16.9480613406985,16.5896969817791,18.3874803019319,6150,36,84,18,3,6,8
6151,Investor,fundy,9537.376644006,0,0,15.6016047437551,8.13801948809882,21.5705029096935,6151,36,84,19,3,6,8
6152,Investor,fundy,10148.9695326815,0,0,21.9997052014704,21.019294407629,22.5202341331907,6152,36,84,22,3,6,8
6153,Investor,fundy,10901.2626075321,0,0,20.3728547478911,16.1507840634515,13.6453665279254,6153,36,84,19,3,6,8
6154,Investor,fundy,11873.2423073776,0,0,18.4332227990878,10.5219998295487,21.1757815900414,6154,36,84,19,3,6,8
6155,Investor,fundy,10646.0049764306,0,0,23.3285924762112,6.77675351807726,10.8888836099638,6155,36,84,17,3,6,8
6156,Investor,fundy,10576.4031695946,0,0,24.9067604848328,25.3274168809606,22.0208195667385,6156,36,84,19,3,6,8
6157,Investor,fundy,8771.35079751684,0,0,19.2483928537898,14.6787001317443,21.5591574537727,6157,36,84,22,3,6,8
6158,Investor,fundy,10309.9168819125,0,0,20.1260547538664,17.4786457765137,9.56866568445743,6158,36,84,21,3,6,8
6159,Investor,fundy,10101.4850007478,0,0,18.4924781584565,17.2855678208509,21.1683024868806,6159,36,84,11,3,6,8
6160,Investor,fundy,8868.4750219027,0,0,18.1344009877074,12.9899460909476,19.4454385012558,6160,37,85,17,3,6,8
6161,Investor,fundy,10159.6273546206,0,0,19.8012176056385,14.0065391707222,22.8843311345285,6161,37,85,20,3,6,8
6162,Investor,fundy,9825.62090226545,0,0,18.4429875181175,11.5161179396806,13.9139680339472,6162,37,85,16,3,6,8
6163,Investor,charty,11309.7802990438,0,0,39.9729026128612,43.3090130585938,0,6163,37,85,0,3,6,8
6164,Investor,fundy,10278.7616594498,0,0,15.1149916278955,14.9475629891753,19.1376381580254,6164,37,85,21,3,6,8
6165,Investor,fundy,9843.85825872398,0,0,20.0277829590966,18.4236022865228,17.0343342272552,6165,37,85,16,3,6,8
6166,Investor,fundy,9505.90528768734,0,0,17.8204688831033,11.2567433195389,19.0351318892706,6166,37,85,16,3,6,8
6167,Investor,fundy,10068.4641067593,0,0,24.7367282727694,13.9514107200777,13.52851444229,6167,37,85,17,3,6,8
6168,Investor,fundy,10790.1951568531,0,0,17.3107604346396,17.891898087468,25.9763605187099,6168,37,85,19,3,6,8
6169,Investor,fundy,11938.2424257847,0,0,25.9045724931404,15.6332062610429,20.1292368949808,6169,37,85,15,3,6,8
6170,Investor,fundy,11017.4643524774,0,0,19.8934002538811,20.8630963084537,18.1543857131344,6170,37,85,13,3,6,8
6171,Investor,fundy,8450.32498876074,0,0,18.288451204533,11.5640393196062,18.9946851852525,6171,37,85,17,3,6,8
6172,Investor,fundy,9815.81592946867,0,0,20.5998708868775,12.7516906869912,24.4238590823559,6172,37,85,23,3,6,8
6173,Investor,fundy,10885.2317519435,0,0,22.188790822399,14.6790063008057,24.9635371116529,6173,37,85,18,3,6,8
6174,Investor,fundy,10621.6333705986,0,0,22.1310650482511,20.3139421077284,18.0843129812855,6174,37,85,19,3,6,8
6175,Investor,charty,11474.0736320113,0,0,36.2306269413173,47.0485863554712,0,6175,37,85,0,3,6,8
6176,Investor,fundy,10231.913749418,0,0,19.447826816095,12.9722047409062,22.6691235532807,6176,37,85,12,3,6,8
6177,Investor,charty,9687.36183498381,0,0,46.7829228114167,32.1767126739513,0,6177,37,85,0,3,6,8
6178,Investor,fundy,10176.6055963773,0,0,19.0843002696761,17.0556997981238,11.6925400388087,6178,37,85,21,3,6,8
6179,Investor,fundy,10070.1096438943,0,0,18.6749582113151,12.9807212824587,19.9009366663533,6179,37,85,23,3,6,8
6180,Investor,fundy,9120.19552675149,0,0,19.7446413078109,21.0285066027605,10.9171417109491,6180,37,85,19,3,6,8
6181,Investor,fundy,11630.4498498574,0,0,17.1604755082692,14.9121718484944,20.6994967324325,6181,37,85,17,3,6,8
6182,Investor,fundy,8189.63983194963,0,0,21.9854959187107,17.7976051221339,20.8038301593242,6182,37,85,19,3,6,8
6183,Investor,charty,8436.6565488398,0,0,34.7901811156016,37.7902266587199,0,6183,37,85,0,3,6,8
6184,Investor,fundy,8752.10808877909,0,0,18.4313769965441,16.0653514092818,17.1536871754674,6184,37,85,23,3,6,8
6185,Investor,fundy,10252.2414604815,0,0,18.4152817360313,13.7300634273215,25.249885641478,6185,37,85,20,3,6,8
6186,Investor,fundy,9120.17912433433,0,0,22.9458455133778,9.49987166610151,7.8538845200092,6186,37,85,22,3,6,8
6187,Investor,charty,10018.4342455244,0,0,41.2058453521712,38.4469093553913,0,6187,37,85,0,3,6,8
6188,Investor,fundy,9995.02022619411,0,0,20.5492171635605,20.1553675651375,27.8669187651075,6188,37,85,19,3,6,8
6189,Investor,fundy,10215.9490890728,0,0,23.1544747558514,17.6008100496843,22.2272953244413,6189,37,85,20,3,6,8
6190,Investor,fundy,9666.82716869737,0,0,17.6526255934152,16.0367593295837,22.8425424098135,6190,37,85,22,3,6,8
6191,Investor,fundy,11656.1142184326,0,0,19.9138545614345,20.3565405485991,17.6434583234774,6191,37,85,19,3,6,8
6192,Investor,fundy,9070.40720355073,0,0,21.722665877669,17.8210734805656,18.9370792106897,6192,37,85,16,3,6,8
6193,Investor,noisy,10686.430515688,0,0,50.7985164696628,62.6304907651221,0,6193,37,85,0,3,6,8
6194,Investor,fundy,11162.9652329833,0,0,18.4174801404457,18.8367036359618,14.9261636952173,6194,37,85,20,3,6,8
6195,Investor,fundy,10386.1018514985,0,0,21.9992868716477,14.2096822362459,21.4246148432735,6195,37,85,14,3,6,8
6196,Investor,fundy,10229.6230283684,0,0,19.8393970029191,16.1159381612565,21.4204805840242,6196,37,85,16,3,6,8
6197,Investor,fundy,10901.9155015445,0,0,24.5439116867291,14.5238031540963,22.015643462555,6197,37,85,18,3,6,8
6198,Investor,fundy,8723.27951914591,0,0,20.9412015266771,11.0334055458932,30.1368264614914,6198,37,85,17,3,6,8
6199,Investor,fundy,9774.86868783877,0,0,18.6889259087467,8.83724142426443,22.5379490746923,6199,37,85,16,3,6,8
6200,Investor,fundy,11536.0119026182,0,0,17.8708506248491,9.54520306250677,19.6398719107346,6200,37,85,14,3,6,8
6201,Investor,fundy,8976.60675851288,0,0,18.9147851530824,16.97622045676,24.5757336367583,6201,37,85,18,3,6,8
6202,Investor,fundy,8667.42571229509,0,0,22.6526070846796,16.0998229694285,22.1011400432936,6202,37,85,24,3,6,8
6203,Investor,fundy,10089.3386829606,0,0,19.0696799760674,12.3252940551959,22.0541164176576,6203,37,85,20,3,6,8
6204,Investor,fundy,10503.3424374628,0,0,16.1954581462366,21.7022770132151,16.4108333166101,6204,37,85,19,3,6,8
6205,Investor,fundy,10074.7853133036,0,0,18.6986384801796,15.7371573895376,14.8935117794261,6205,37,85,17,3,6,8
6206,Investor,fundy,8595.99911695808,0,0,19.9090431623705,18.4404225781532,16.6759263983185,6206,37,85,21,3,6,8
6207,Investor,fundy,11085.7428732,0,0,16.3021117469608,15.208980563138,20.6167584291266,6207,37,85,17,3,6,8
6208,Investor,charty,10079.5734594395,0,0,45.9703783968358,21.0340302565452,0,6208,37,85,0,3,6,8
6209,Investor,fundy,10985.1797919743,0,0,24.4174130115398,11.0769038616369,30.1384846592977,6209,37,85,24,3,6,8
6210,Investor,fundy,8921.43337880726,0,0,20.83872046143,14.033855738937,17.390332313384,6210,37,85,16,3,6,8
6211,Investor,fundy,12764.5663896947,0,0,22.2344008377865,12.4699553196593,20.1351270971449,6211,37,85,19,3,6,8
6212,Investor,fundy,10417.5083788368,0,0,20.3751681857244,21.402919778356,21.1535324897676,6212,37,85,18,3,6,8
6213,Investor,fundy,9108.94233836311,0,0,17.9168057839466,15.8802122847773,17.4429912757551,6213,37,85,13,3,6,8
6214,Investor,fundy,10762.6921345379,0,0,19.5878412924223,16.3215064631194,24.0578779387827,6214,37,85,15,3,6,8
6215,Investor,fundy,9250.21336126913,0,0,18.6321197103361,12.8912908824298,21.8523476043802,6215,37,85,16,3,6,8
6216,Investor,charty,9932.62859665611,0,0,38.3694474194731,25.027833539649,0,6216,37,85,0,3,6,8
6217,Investor,fundy,10642.5319981781,0,0,18.2475349636037,11.3235770078222,22.2558161360418,6217,37,85,16,3,6,8
6218,Investor,charty,10200.4764786,0,0,37.9419014347997,39.6859589342394,0,6218,37,85,0,3,6,8
6219,Investor,fundy,11477.3271907096,0,0,14.8430170004938,16.8768023192633,25.6401526991279,6219,37,85,21,3,6,8
6220,Investor,fundy,10959.3179162464,0,0,16.5794878089292,14.0912907607387,20.4023460253128,6220,37,85,17,3,6,8
6221,Investor,fundy,9692.93346617508,0,0,17.3085022015249,16.4604081086785,13.2982001879606,6221,37,85,20,3,6,8
6222,Investor,fundy,10731.5384153703,0,0,18.3809980207716,13.595693086215,21.5978552436433,6222,37,85,21,3,6,8
6223,Investor,fundy,10841.6134452748,0,0,24.553383342123,9.64124734812024,21.4560423461609,6223,37,85,18,3,6,8
6224,Investor,fundy,9216.78463930948,0,0,24.1103446514267,15.2430774345226,17.4463061877857,6224,37,85,12,3,6,8
6225,Investor,fundy,8040.02370295618,0,0,23.5433112511575,19.8614155768732,21.0541988521931,6225,37,85,24,3,6,8
6226,Investor,noisy,9500.68190514375,0,0,61.7620264726892,54.3404323767912,0,6226,37,85,0,3,6,8
6227,Investor,fundy,7954.88076233405,0,0,24.3486654909099,11.7283479884999,20.6710776527378,6227,37,85,24,3,6,8
6228,Investor,fundy,8000.53359912195,0,0,15.8551792407736,19.2898041289105,24.8787274779846,6228,37,85,17,3,6,8
6229,Investor,fundy,8479.05397122287,0,0,25.0021184173275,9.03153679959302,15.0617849001262,6229,37,85,17,3,6,8
6230,Investor,fundy,8959.29664416171,0,0,19.2257099967022,19.6126561810272,22.9166174953801,6230,37,85,21,3,6,8
6231,Investor,fundy,10614.1705201242,0,0,18.1516447623055,11.4648419244324,13.4766405644817,6231,37,85,15,3,6,8
6232,Investor,fundy,11390.5613087295,0,0,18.9649285534678,17.5449149582454,13.7333188679112,6232,37,85,18,3,6,8
6233,Investor,fundy,8399.52950828574,0,0,20.8361751949214,18.1419819806186,22.4586338662062,6233,37,85,22,3,6,8
6234,Investor,fundy,9539.69857367613,0,0,22.7643269051711,13.6786274246852,22.615070655209,6234,37,85,19,3,6,8
6235,Investor,fundy,11057.8684662165,0,0,21.9447616605944,19.5709011939411,15.7567233547232,6235,37,85,15,3,6,8
6236,Investor,fundy,9886.17695161069,0,0,25.7195008660787,13.2081693828765,7.98543590848208,6236,37,85,21,3,6,8
6237,Investor,charty,10193.4708185833,0,0,39.6908387467572,31.6376382301726,0,6237,37,85,0,3,6,8
6238,Investor,fundy,11308.1352651986,0,0,18.0738093863222,14.0705954797928,25.6408620644438,6238,37,85,18,3,6,8
6239,Investor,fundy,10527.5177248633,0,0,18.0171643384106,15.3117423301186,23.4937109851746,6239,37,85,18,3,6,8
6240,Investor,fundy,9460.36902001401,0,0,22.0690770150713,20.688377050657,23.3052384861359,6240,37,85,19,3,6,8
6241,Investor,fundy,10131.5891678675,0,0,18.5393179560247,19.2206021568774,13.3156535529203,6241,37,85,19,3,6,8
6242,Investor,fundy,9285.0049864791,0,0,21.6602904316948,15.4581661116495,25.3285248555559,6242,37,85,16,3,6,8
6243,Investor,fundy,8748.33229764577,0,0,18.5581787491278,10.1800806061067,20.8751208482724,6243,37,85,22,3,6,8
6244,Investor,fundy,9300.6577044834,0,0,17.4406646909928,19.8049520772551,23.7151862188094,6244,37,85,19,3,6,8
6245,Investor,fundy,10375.1698475744,0,0,14.3361283955537,15.724457239389,22.414362070639,6245,37,85,17,3,6,8
6246,Investor,fundy,10551.145000985,0,0,19.5888343035121,17.6162895819774,10.0650644679446,6246,37,85,13,3,6,8
6247,Investor,fundy,10546.9801600358,0,0,18.8601945745756,14.6239312513017,26.1532339582861,6247,37,85,16,3,6,8
6248,Investor,fundy,9147.17258773665,0,0,16.9633033060138,10.4071286414173,19.2529839996307,6248,37,85,23,3,6,8
6249,Investor,fundy,9983.65816051036,0,0,17.8436049622799,16.6762961102476,16.6945975102416,6249,37,85,19,3,6,8
6250,Investor,charty,9581.51558959632,0,0,49.4476863090001,28.8659402441456,0,6250,37,85,0,3,6,8
6251,Investor,fundy,9289.3262280496,0,0,20.8342536294909,17.7208669251328,22.2375350768709,6251,37,85,18,3,6,8
6252,Investor,fundy,9189.11987984511,0,0,19.2036755003302,14.6498352098549,25.3027010786782,6252,37,85,16,3,6,8
6253,Investor,fundy,11258.2840410794,0,0,13.6200281974227,13.1514886325142,23.1238403479641,6253,37,85,15,3,6,8
6254,Investor,fundy,9881.554674846,0,0,18.796005616594,15.4444370055866,17.7607696688432,6254,37,85,15,3,6,8
6255,Investor,fundy,9128.75224133584,0,0,16.6444167672068,20.4958586639518,23.5982976136441,6255,37,85,18,3,6,8
6256,Investor,fundy,10860.3960474251,0,0,21.7106103658631,7.13094278851133,22.9914530516035,6256,37,85,15,3,6,8
6257,Investor,fundy,8423.0880615206,0,0,22.2724848640903,19.333999947213,19.9743450865185,6257,37,85,21,3,6,8
6258,Investor,fundy,10036.1596637944,0,0,14.2975291863488,5.73947674077262,17.3184954459111,6258,37,85,19,3,6,8
6259,Investor,fundy,9545.50376235091,0,0,26.0683493006324,10.1354003400089,22.3665668997818,6259,37,85,19,3,6,8
6260,Investor,fundy,9994.5588360797,0,0,22.4023666434064,14.9070987170927,16.6652101407186,6260,37,85,15,3,6,8
6261,Investor,fundy,10307.5102810555,0,0,22.2425494166454,5.54966446377475,27.702737553764,6261,37,85,18,3,6,8
6262,Investor,fundy,9922.54212805718,0,0,20.0472626476766,8.37135846802931,28.0298526350808,6262,37,85,18,3,6,8
6263,Investor,charty,10492.6278669682,0,0,35.7440200164781,27.2888531016377,0,6263,37,85,0,3,6,8
6264,Investor,fundy,8530.76040651042,0,0,19.580471148226,14.425731488009,25.8118292077302,6264,37,85,18,3,6,8
6265,Investor,fundy,9842.56215793808,0,0,19.2176936191433,14.6903213545214,17.1488155705129,6265,37,85,15,3,6,8
6266,Investor,fundy,11418.2119787469,0,0,21.4203462545409,12.2017544355947,17.9551200496062,6266,37,85,16,3,6,8
6267,Investor,fundy,9917.79832024173,0,0,19.6625706725864,8.61749329991309,23.0553202958996,6267,37,85,19,3,6,8
6268,Investor,fundy,9851.5647806815,0,0,21.6268760807038,12.5486489589034,25.6256577791034,6268,37,85,20,3,6,8
6269,Investor,charty,9177.03272024613,0,0,36.9887419230025,30.0673036665677,0,6269,37,85,0,3,6,8
6270,Investor,fundy,9549.03735083937,0,0,22.463235329359,24.9617156082378,19.7453927169366,6270,37,85,16,3,6,8
6271,Investor,charty,9818.60145511792,0,0,45.278777293294,20.6878113292718,0,6271,37,85,0,3,6,8
6272,Investor,fundy,8629.38134344325,0,0,21.0254262585531,12.4611965476638,11.7532032733779,6272,37,85,19,3,6,8
6273,Investor,fundy,8609.44173311848,0,0,23.9676343548945,20.4110765715988,20.9935478230212,6273,37,85,16,3,6,8
6274,Investor,fundy,10789.7447004865,0,0,20.9476635455377,20.1324771715453,19.5865786471105,6274,37,85,19,3,6,8
6275,Investor,fundy,10698.4028314739,0,0,17.1470275719109,17.2842045384488,22.7612183324645,6275,37,85,18,3,6,8
6276,Investor,fundy,9199.67092328514,0,0,17.5990119060781,15.7381780207393,19.6065861533028,6276,37,85,18,3,6,8
6277,Investor,fundy,9738.84985919057,0,0,20.8052853683592,7.17122587663823,24.1981767766965,6277,37,85,20,3,6,8
6278,Investor,fundy,9985.50000428369,0,0,27.3158906413507,14.8880708877474,31.1301697119188,6278,37,85,19,3,6,8
6279,Investor,charty,9010.18176238096,0,0,40.8077651575876,12.2730756067918,0,6279,37,85,0,3,6,8
6280,Investor,fundy,12381.6698933773,0,0,23.7166510933122,19.3632323598475,20.5739203694519,6280,37,85,25,3,6,8
6281,Investor,fundy,8517.32316170527,0,0,20.0227576033497,10.0823657007789,23.9524647637512,6281,37,85,15,3,6,8
6282,Investor,fundy,9983.09576064968,0,0,16.2197384060375,14.753641589892,19.0278975496813,6282,37,85,18,3,6,8
6283,Investor,fundy,9264.01046192491,0,0,23.3422446100442,18.4304206773162,25.2667283309695,6283,37,85,17,3,6,8
6284,Investor,fundy,9213.05160827177,0,0,21.1012306537812,15.884770785651,11.6331916921892,6284,37,85,19,3,6,8
6285,Investor,fundy,9530.86613919494,0,0,24.2645014709888,11.4096481902955,18.0349239101221,6285,37,85,16,3,6,8
6286,Investor,fundy,11037.2026106678,0,0,19.649426672311,10.3100018973414,17.192254052523,6286,37,85,15,3,6,8
6287,Investor,fundy,11173.8582573193,0,0,17.7068385482346,15.4100137749036,8.22787030022769,6287,37,85,21,3,6,8
6288,Investor,fundy,9779.76359696021,0,0,19.4581511730061,11.4090068236065,16.5562589089315,6288,37,85,22,3,6,8
6289,Investor,fundy,11403.2520051451,0,0,20.007686650215,20.0665001949938,20.4537980874597,6289,37,85,16,3,6,8
6290,Investor,fundy,10772.3949116031,0,0,21.3212589799035,20.4482790636292,19.5064951463901,6290,37,85,18,3,6,8
6291,Investor,fundy,9618.3778418332,0,0,20.9162647796634,17.5635045256606,17.4557632698191,6291,37,85,21,3,6,8
6292,Investor,fundy,7146.81283894899,0,0,20.5959741810363,12.0905625079351,16.1732066141652,6292,37,85,18,3,6,8
6293,Investor,fundy,10380.5254686313,0,0,22.6244109291787,15.0692298843847,19.0232463138006,6293,37,85,18,3,6,8
6294,Investor,fundy,9965.13434200912,0,0,16.6414293757269,24.7905036075163,13.2678510092985,6294,37,85,17,3,6,8
6295,Investor,fundy,10654.6130336185,0,0,21.5828505849642,16.4298704237646,24.3641811328416,6295,37,85,22,3,6,8
6296,Investor,fundy,11422.581158191,0,0,16.0231023509689,13.4049155115807,23.2992543100713,6296,37,85,17,3,6,8
6297,Investor,fundy,8748.24427015191,0,0,20.877206985312,12.8686821358351,18.5415243077472,6297,37,85,14,3,6,8
6298,Investor,fundy,8497.24486915151,0,0,22.8842945351659,21.7143234424707,4.17928313080928,6298,37,85,21,3,6,8
6299,Investor,fundy,9579.88334369907,0,0,17.3972327330265,16.0920427030174,19.7673060395444,6299,37,85,18,3,6,8
6300,Investor,fundy,9824.32079375741,0,0,17.8214988038545,8.94689395077032,20.7270783241015,6300,37,85,19,3,6,8
6301,Investor,fundy,9845.96663882012,0,0,23.4031753447276,21.1597241068264,8.01648594867794,6301,37,85,19,3,6,8
6302,Investor,fundy,9685.87282323209,0,0,20.4047181615213,12.2364465889549,13.7570103483251,6302,37,85,20,3,6,8
6303,Investor,fundy,11316.6989463476,0,0,20.9147270936198,17.9533437475296,20.3790744041509,6303,37,85,20,3,6,8
6304,Investor,fundy,8310.01808501954,0,0,24.1907049289046,13.6003748442969,21.87763530485,6304,37,85,15,3,6,8
6305,Investor,fundy,10110.639412667,0,0,24.0379869908426,16.8252082269043,31.1251109386355,6305,37,85,22,3,6,8
6306,Investor,fundy,10968.1758255487,0,0,25.5217884467539,9.17242303703843,19.0234598005439,6306,37,85,20,3,6,8
6307,Investor,fundy,9461.40563730321,0,0,23.1861340914509,14.3454980273468,30.586139545049,6307,37,85,20,3,6,8
6308,Investor,fundy,10438.4637633558,0,0,19.5577121406562,18.8474378501404,19.7279855145441,6308,37,85,14,3,6,8
6309,Investor,fundy,11352.518830983,0,0,19.8579085473997,18.3659190908095,18.7836504817414,6309,37,85,16,3,6,8
6310,Investor,fundy,11008.37200683,0,0,18.6447632383648,21.1215255119356,15.2383349482634,6310,37,85,17,3,6,8
6311,Investor,fundy,11090.8721176769,0,0,16.6451472596762,14.412584403604,27.3135641386065,6311,37,85,17,3,6,8
6312,Investor,fundy,10775.5791937023,0,0,19.7349663721242,9.44549167397383,27.6191252458117,6312,37,85,17,3,6,8
6313,Investor,fundy,8656.50370260674,0,0,15.8546567508738,11.5296377136991,14.7144851916156,6313,37,85,15,3,6,8
6314,Investor,fundy,9797.815744801,0,0,17.0588244250289,16.3557224190221,17.9310751567442,6314,37,85,22,3,6,8
6315,Investor,fundy,11081.9453237017,0,0,15.4901102117544,15.561728874266,28.1022481885766,6315,37,85,19,3,6,8
6316,Investor,fundy,10944.5471782344,0,0,21.2468074295423,15.8177893012445,15.8262769987766,6316,37,85,19,3,6,8
6317,Investor,fundy,10285.0848838946,0,0,23.7683083086239,16.0976942043202,17.6331545020282,6317,37,85,18,3,6,8
6318,Investor,charty,10996.0033747726,0,0,21.1070473727126,27.6356544284914,0,6318,37,85,0,3,6,8
6319,Investor,fundy,10301.3379129656,0,0,22.5699551829454,13.7585268538087,26.2110959392871,6319,37,85,18,3,6,8
6320,Investor,fundy,8061.72226392826,0,0,21.8893725183991,13.8997590906837,19.0982534288822,6320,37,85,22,3,6,8
6321,Investor,fundy,9053.79064945086,0,0,23.549872467226,15.9539214803691,6.10232279144122,6321,37,85,14,3,6,8
6322,Investor,noisy,11789.0233860177,0,0,49.0670309810708,60.6191564515748,0,6322,37,85,0,3,6,8
6323,Investor,fundy,8909.08897480496,0,0,19.1520670741259,18.2335721581543,11.0269846362753,6323,37,85,21,3,6,8
6324,Investor,fundy,8982.95721286288,0,0,18.4678172985639,12.1681462024084,19.3234216425681,6324,37,85,18,3,6,8
6325,Investor,fundy,11195.0231660308,0,0,21.2258701062041,10.7369902174146,24.2094775209065,6325,37,85,18,3,6,8
6326,Investor,fundy,9489.45596481691,0,0,24.6391288722273,12.951747410921,23.1660305270745,6326,37,85,18,3,6,8
6327,Investor,fundy,9959.87108006675,0,0,16.864443564819,12.9249792446774,27.0291570475787,6327,37,85,20,3,6,8
6328,Investor,fundy,11077.6086880205,0,0,18.5081618327264,13.0789487633247,22.6220856739294,6328,37,85,19,3,6,8
6329,Investor,fundy,8613.56816562893,0,0,21.5568639688214,9.08254954602431,14.6303297254835,6329,37,85,16,3,6,8
6330,Investor,fundy,11907.7433836472,0,0,17.4777258539277,14.1397665626113,17.4285683061863,6330,37,85,19,3,6,8
6331,Investor,fundy,8225.1007792116,0,0,20.9346953345575,12.5771400990566,24.2889490831886,6331,37,85,19,3,6,8
6332,Investor,noisy,8268.45351795505,0,0,52.0946424942813,42.8589082082132,0,6332,37,85,0,3,6,8
6333,Investor,charty,11825.8823054814,0,0,40.8850167797049,44.5913148413917,0,6333,37,85,0,3,6,8
6334,Investor,charty,9872.23914031809,0,0,41.0468339537305,30.9503288257731,0,6334,37,85,0,3,6,8
6335,Investor,fundy,11170.3584651487,0,0,18.5728001319747,15.3410070213678,12.2038205149458,6335,37,85,18,3,6,8
6336,Investor,fundy,10252.2011367038,0,0,22.6462122951598,19.2073001414559,14.3415078108876,6336,37,85,17,3,6,8
6337,Investor,fundy,9347.77712247561,0,0,19.7557110373036,9.37329671229758,12.0368131952155,6337,37,85,18,3,6,8
6338,Investor,fundy,10992.9871990041,0,0,24.2625924026304,9.74283706717214,21.6450521011788,6338,37,85,18,3,6,8
6339,Investor,fundy,10344.2841957215,0,0,19.3115807997818,11.5369620933671,15.2526472222851,6339,37,85,19,3,6,8
6340,Investor,noisy,9205.74507127736,0,0,64.5881734063095,41.9434742819619,0,6340,37,85,0,3,6,8
6341,Investor,fundy,10585.0888936159,0,0,19.9188647652983,15.859556103423,20.0715450613246,6341,37,85,19,3,6,8
6342,Investor,fundy,9714.61493586504,0,0,19.34201838544,13.2889775016053,23.2104257554185,6342,38,86,12,3,6,8
6343,Investor,fundy,8354.82734838287,0,0,28.4549052634253,17.4480859036967,19.2483157163444,6343,38,86,18,3,6,8
6344,Investor,fundy,10250.5126587967,0,0,23.584438853627,13.0196027255438,28.83586365214,6344,38,86,23,3,6,8
6345,Investor,fundy,10235.1829958761,0,0,17.3845284861267,20.0887521356915,25.8518320223744,6345,38,86,17,3,6,8
6346,Investor,fundy,10155.9389024549,0,0,17.0479135435291,13.8872812367327,24.2271241135093,6346,38,86,22,3,6,8
6347,Investor,fundy,9104.96840325876,0,0,22.9390095435191,11.9333527292524,18.4199138545084,6347,38,86,20,3,6,8
6348,Investor,fundy,9332.66793080977,0,0,18.3673931495071,16.0880062978206,18.1928615758543,6348,38,86,20,3,6,8
6349,Investor,fundy,8112.36892400185,0,0,23.116360922847,8.91663518058205,21.9248062161985,6349,38,86,20,3,6,8
6350,Investor,fundy,9504.0451297029,0,0,23.4923632788457,11.5500047032747,12.4597057058871,6350,38,86,21,3,6,8
6351,Investor,fundy,11265.2454889844,0,0,22.1607674837727,12.0538782477552,17.7873687701411,6351,38,86,12,3,6,8
6352,Investor,fundy,9259.80691581038,0,0,18.5596979618839,18.5732056022928,18.4314437732969,6352,38,86,18,3,6,8
6353,Investor,fundy,7827.68427700246,0,0,20.3703772605034,15.890101799545,23.0830668358342,6353,38,86,18,3,6,8
6354,Investor,fundy,9103.37641654462,0,0,15.4212356011147,15.8449240286741,14.9369311958305,6354,38,86,17,3,6,8
6355,Investor,fundy,9059.99622235301,0,0,15.0309642385875,13.5957362495945,29.4975954828099,6355,38,86,23,3,6,8
6356,Investor,fundy,9333.39056645418,0,0,18.5747463540724,19.611918909706,25.7990402729052,6356,38,86,21,3,6,8
6357,Investor,fundy,8555.01055732349,0,0,15.9564303603498,8.5421671886606,20.8983688338255,6357,38,86,18,3,6,8
6358,Investor,fundy,7787.18988808424,0,0,20.9334362006983,14.5612619699814,15.8765032267687,6358,38,86,23,3,6,8
6359,Investor,fundy,9852.38260899908,0,0,16.8457483202253,17.9830776126641,21.5975410635252,6359,38,86,15,3,6,8
6360,Investor,fundy,9906.42823876494,0,0,18.0090522207279,18.0893276744145,27.522038630899,6360,38,86,20,3,6,8
6361,Investor,fundy,11290.8745076119,0,0,17.8732096520601,16.0513533764752,19.3469748047365,6361,38,86,21,3,6,8
6362,Investor,fundy,9975.2758565354,0,0,18.568918134343,13.0100809782732,13.5048176756083,6362,38,86,21,3,6,8
6363,Investor,fundy,11131.687518674,0,0,19.979193640939,14.2298338260315,17.4747541725789,6363,38,86,18,3,6,8
6364,Investor,fundy,8801.95514061318,0,0,18.4364925137274,13.5355347093881,17.6327553698428,6364,38,86,14,3,6,8
6365,Investor,fundy,10641.329904939,0,0,16.049365219372,10.0210955950346,18.2798998252404,6365,38,86,21,3,6,8
6366,Investor,fundy,10503.013986817,0,0,20.4737956243024,14.5860549076076,14.6006084649666,6366,38,86,19,3,6,8
6367,Investor,fundy,11058.4289671319,0,0,23.0057305146765,14.0682092554458,20.8340642423778,6367,38,86,21,3,6,8
6368,Investor,fundy,9657.21490626349,0,0,15.4350483969841,20.538512879897,11.7762170569973,6368,38,86,21,3,6,8
6369,Investor,fundy,11183.2617334348,0,0,22.3337595320706,13.1946101209562,9.69250830974929,6369,38,86,22,3,6,8
6370,Investor,fundy,8568.88764918221,0,0,20.2197683026042,9.83859522727502,19.1638990071869,6370,38,86,21,3,6,8
6371,Investor,fundy,10411.2539428169,0,0,14.264217463911,16.5491655690508,24.7940393827308,6371,38,86,15,3,6,8
6372,Investor,fundy,8345.43283620784,0,0,22.840848729006,17.7831920337431,15.4268301666413,6372,38,86,22,3,6,8
6373,Investor,fundy,10769.5533663761,0,0,21.7048926296143,22.1248158430328,11.7100527110525,6373,38,86,19,3,6,8
6374,Investor,fundy,10990.3581382854,0,0,17.9818252019017,14.9115132332566,21.3801980931548,6374,38,86,25,3,6,8
