AgentID,PurposeCategory,StrategyType,Liquidity,Holdings_1,Holdings_2,RiskAppetite,ProActiveness,IntelligenceGap,OwnTokenId,DayOfBirth,DayOfPassing,NumTermsForeseen_Fundy,DailyWeights4MvngAvg_Charty_1,DailyWeights4MvngAvg_Charty_2,DailyWeights4MvngAvg_Charty_3
4559,Utilizer,charty,4509.03462098676,0,0,39.2213307298081,25.1566030477707,0,4559,27,45,0,3,6,8
4560,Utilizer,charty,5459.81662251599,0,0,36.696252248365,44.7789852708194,0,4560,27,52,0,3,6,8
4561,Speculator,noisy,2524.86737584817,0,0,50.3127513072175,43.3946485807543,0,4561,27,39,0,3,6,8
4562,Speculator,noisy,1968.13151241089,0,0,43.6012665917597,41.7417501209311,0,4562,27,42,0,3,6,8
4563,Speculator,charty,2005.87403710764,0,0,41.7782135811216,40.2711236996614,0,4563,27,37,0,3,6,8
4564,Speculator,noisy,1889.74586727107,0,0,62.6959354843166,39.7678407589178,0,4564,27,38,0,3,6,8
4565,Speculator,noisy,2364.87201118659,0,0,63.3475873547245,43.8010432350319,0,4565,27,37,0,3,6,8
4566,Creator,noisy,1420.89526197325,0,0,61.9172654546861,46.0538760993711,0,4566,28,41,0,3,6,8
4567,Speculator,charty,2200.37215650128,0,0,44.3074519344048,25.9313248775986,0,4567,28,37,0,3,6,8
4568,Creator,charty,1428.22090143002,0,0,34.2064341588556,36.6884662461494,0,4568,28,40,0,3,6,8
4569,Investor,fundy,10840.5866454919,0,0,16.5731295897457,15.2983677503021,11.5999449898313,4569,28,74,17,3,6,8
4570,Investor,fundy,11564.9080143477,0,0,28.3052537579765,19.8933070602834,15.988645455963,4570,28,78,23,3,6,8
4571,Speculator,noisy,2008.37957197693,0,0,61.4710428270067,44.3742522705057,0,4571,28,40,0,3,6,8
4572,Speculator,noisy,1629.98451543448,0,0,26.5131453175339,55.2951456791614,0,4572,28,39,0,3,6,8
4573,Speculator,noisy,1846.32737008575,0,0,43.2307017623761,56.4057164838383,0,4573,28,40,0,3,6,8
4574,Investor,fundy,10647.8544186662,0,0,19.9535949570124,15.4940096464891,28.6150870366311,4574,28,76,21,3,6,8
4575,Speculator,noisy,2213.49591675682,0,0,54.5388881307008,62.3696912053275,0,4575,28,39,0,3,6,8
4576,Utilizer,charty,4796.31892301918,0,0,34.030551599094,34.0445847173571,0,4576,28,51,0,3,6,8
4577,Utilizer,charty,4428.40623053568,0,0,36.8539572952428,36.5725274146768,0,4577,28,49,0,3,6,8
4578,Speculator,charty,1971.79307980624,0,0,38.9534353329498,40.3440691370383,0,4578,28,39,0,3,6,8
4579,Speculator,noisy,1638.72832958729,0,0,66.6108948000236,51.6318327299668,0,4579,28,38,0,3,6,8
4580,Speculator,noisy,1954.81338663216,0,0,50.1525981741446,55.7857617311949,0,4580,28,39,0,3,6,8
4581,Speculator,noisy,1726.45949166103,0,0,64.1749187669967,43.3657588405228,0,4581,28,43,0,3,6,8
4582,Utilizer,charty,5158.12665838694,0,0,36.8044643229656,14.3210203723017,0,4582,28,58,0,3,6,8
4583,Speculator,noisy,1966.71840024235,0,0,49.5612090462175,54.4116864415221,0,4583,28,43,0,3,6,8
4584,Utilizer,charty,4535.02245958121,0,0,38.5609427277399,34.6177420178591,0,4584,28,56,0,3,6,8
4585,Utilizer,charty,4764.47842961618,0,0,36.0389225445777,62.4386701831857,0,4585,28,55,0,3,6,8
4586,Speculator,noisy,2185.23908787219,0,0,58.8680079811119,60.8341898301933,0,4586,28,39,0,3,6,8
4587,Utilizer,charty,4659.54222907199,0,0,39.9783928665739,37.0124329950715,0,4587,28,56,0,3,6,8
4588,Utilizer,noisy,5211.45844138071,0,0,59.3560479624669,42.7569960527408,0,4588,28,54,0,3,6,8
4589,Speculator,noisy,2089.97105266691,0,0,69.0683261834023,51.7147057560325,0,4589,28,41,0,3,6,8
4590,Investor,fundy,10133.1694244508,0,0,22.9853045403092,14.3284711682061,18.2142448156292,4590,28,77,17,3,6,8
4591,Utilizer,charty,5038.26425593025,0,0,36.6656553224821,36.8431492140663,0,4591,28,53,0,3,6,8
4592,Utilizer,charty,5077.01005922429,0,0,39.0313438872574,21.0920652254817,0,4592,28,53,0,3,6,8
4593,Creator,noisy,1628.54703530459,0,0,49.493991942479,36.4711632796934,0,4593,28,42,0,3,6,8
4594,Creator,charty,2715.35371157355,0,0,47.6584938710836,37.1729635942482,0,4594,28,38,0,3,6,8
4595,Utilizer,charty,5297.07069746459,0,0,36.8832792606499,22.6572490325994,0,4595,28,50,0,3,6,8
4596,Utilizer,charty,5199.67192031559,0,0,43.773566533488,15.6737275372599,0,4596,28,54,0,3,6,8
4597,Speculator,noisy,2672.52132484706,0,0,66.8690647153725,46.4736848404664,0,4597,28,40,0,3,6,8
4598,Speculator,noisy,2245.15666520569,0,0,49.0798610907658,46.855034903384,0,4598,28,43,0,3,6,8
4599,Speculator,noisy,2462.91999640099,0,0,52.6743161621041,42.1521869932457,0,4599,28,41,0,3,6,8
4600,Utilizer,charty,4799.64426408302,0,0,42.3072296004924,22.5004252963001,0,4600,28,52,0,3,6,8
4601,Speculator,charty,1882.50864227812,0,0,37.7656336374342,20.0330760656214,0,4601,28,36,0,3,6,8
4602,Investor,fundy,11953.1307443714,0,0,22.7516045822104,11.673759632033,30.398780445363,4602,28,80,23,3,6,8
4603,Investor,fundy,8679.35509961583,0,0,23.824279058529,11.4310555503996,25.3764988112832,4603,28,79,14,3,6,8
4604,Speculator,noisy,1816.30367451525,0,0,54.0348825893107,44.3808757967723,0,4604,28,42,0,3,6,8
4605,Utilizer,charty,5160.83083436814,0,0,38.9162803476029,54.2182637397967,0,4605,28,51,0,3,6,8
4606,Utilizer,charty,5681.32721005538,0,0,35.9905256143935,29.2944662323389,0,4606,28,58,0,3,6,8
4607,Speculator,charty,1822.15542141503,0,0,39.5818637828026,28.5891078906597,0,4607,28,40,0,3,6,8
4608,Creator,noisy,2047.59802120592,0,0,47.6978593991158,30.6447171003528,0,4608,28,41,0,3,6,8
4609,Investor,fundy,9746.41527073848,0,0,19.0726764270798,17.4575637562914,16.7835165646119,4609,28,80,22,3,6,8
4610,Speculator,noisy,1922.64277909965,0,0,53.1621459460324,47.0995439872002,0,4610,28,39,0,3,6,8
4611,Speculator,fundy,1972.20536593852,0,0,21.4106120915323,13.9633661539718,14.955155217901,4611,28,39,21,3,6,8
4612,Speculator,noisy,1653.62884939223,0,0,75.4068046242559,59.1318807735224,0,4612,28,41,0,3,6,8
4613,Utilizer,charty,5133.75188565846,0,0,50.777491650223,40.8878616515065,0,4613,28,54,0,3,6,8
4614,Investor,fundy,8945.77435918279,0,0,18.0031867060464,15.3595900290647,20.361564378376,4614,28,80,17,3,6,8
4615,Investor,fundy,10089.1957330699,0,0,12.8865596451116,3.50165572698605,15.7354227865936,4615,28,75,17,3,6,8
4616,Speculator,noisy,1618.19103671519,0,0,67.0983775077159,55.8709875655785,0,4616,28,38,0,3,6,8
4617,Investor,fundy,9853.97389020066,0,0,18.9996118470766,8.50119563331668,29.6169265883622,4617,28,72,12,3,6,8
4618,Utilizer,charty,4845.05364020147,0,0,49.541362380008,20.8718844298231,0,4618,28,49,0,3,6,8
4619,Creator,noisy,1930.49033263317,0,0,59.964561857482,51.568988791902,0,4619,28,40,0,3,6,8
4620,Utilizer,charty,4570.92691343682,0,0,35.3028438867128,15.7168424555629,0,4620,28,55,0,3,6,8
4621,Investor,fundy,11757.0292454354,0,0,17.1139082650096,13.200654373361,11.6277280748461,4621,28,78,22,3,6,8
4622,Speculator,noisy,2415.60903197019,0,0,59.7232205819912,52.0561117161048,0,4622,28,39,0,3,6,8
4623,Speculator,noisy,2644.40817714342,0,0,68.4120006908969,48.0418474150219,0,4623,28,41,0,3,6,8
4624,Speculator,noisy,1562.66267187426,0,0,65.6524384802978,55.9849596349472,0,4624,28,39,0,3,6,8
4625,Speculator,noisy,1842.07285645067,0,0,64.3264480654928,54.1137089111116,0,4625,28,37,0,3,6,8
4626,Speculator,noisy,2445.36687194427,0,0,65.8647139038718,52.1760067654371,0,4626,28,35,0,3,6,8
4627,Utilizer,fundy,5394.03041946,0,0,19.1164169988664,17.1359569589102,24.8254455810015,4627,28,53,19,3,6,8
4628,Speculator,noisy,1894.78514874193,0,0,57.8163385971199,50.4592213494419,0,4628,28,39,0,3,6,8
4629,Utilizer,charty,4952.81007347289,0,0,55.2703382399118,36.2267213878004,0,4629,28,57,0,3,6,8
4630,Investor,fundy,11889.5169855332,0,0,18.1542724291503,13.3108235644191,24.6611307413764,4630,28,81,24,3,6,8
4631,Speculator,charty,1848.660445595,0,0,41.8271139143841,38.1457328809405,0,4631,28,40,0,3,6,8
4632,Speculator,noisy,1591.46339971782,0,0,56.3864479282527,45.1919964808462,0,4632,28,40,0,3,6,8
4633,Investor,fundy,10141.599896516,0,0,16.2802795437705,14.3456388406983,13.2925895103377,4633,28,74,21,3,6,8
4634,Utilizer,charty,5520.59909485825,0,0,38.605937805956,54.9706604933724,0,4634,28,53,0,3,6,8
4635,Utilizer,charty,5028.5586707207,0,0,41.2868614159716,35.284479771405,0,4635,28,55,0,3,6,8
4636,Speculator,noisy,2270.54920327092,0,0,59.6462527403461,47.6797812389362,0,4636,28,41,0,3,6,8
4637,Utilizer,charty,4696.88859510695,0,0,36.0399378280539,26.7511777022624,0,4637,28,49,0,3,6,8
4638,Speculator,noisy,2249.99023148455,0,0,48.9710356483535,54.8614336417835,0,4638,28,41,0,3,6,8
4639,Speculator,noisy,1980.46880611331,0,0,66.6776485560352,35.0243210259286,0,4639,28,43,0,3,6,8
4640,Speculator,noisy,2255.61384335854,0,0,69.4531563755323,44.7760285016417,0,4640,28,40,0,3,6,8
4641,Investor,fundy,12842.3045159434,0,0,20.7208814860798,11.2555611399552,20.3339820417517,4641,28,75,20,3,6,8
4642,Investor,fundy,9511.39309386565,0,0,25.695045242752,14.2033067224265,28.2998284742947,4642,28,75,18,3,6,8
4643,Utilizer,charty,4757.04776126776,0,0,37.6873532743772,44.3565583911579,0,4643,28,51,0,3,6,8
4644,Investor,fundy,12366.8004125508,0,0,15.2753827931051,9.53815929464637,14.6143838409672,4644,28,78,18,3,6,8
4645,Creator,charty,2477.87429206515,0,0,42.6296044254912,27.0652579778576,0,4645,28,42,0,3,6,8
4646,Utilizer,fundy,4787.5617985441,0,0,14.0361669701595,11.0310048421455,17.7347162761139,4646,28,52,25,3,6,8
4647,Speculator,noisy,1758.21349312237,0,0,69.961501539842,45.0759030624486,0,4647,28,37,0,3,6,8
4648,Utilizer,charty,4702.84151459639,0,0,39.6815540942882,43.6841950875027,0,4648,28,51,0,3,6,8
4649,Creator,noisy,1785.8998725594,0,0,61.9011044662051,49.4578238921499,0,4649,28,45,0,3,6,8
4650,Utilizer,charty,5799.3543963624,0,0,47.5548752751033,32.110528360525,0,4650,28,54,0,3,6,8
4651,Utilizer,charty,5270.27013217178,0,0,42.244574060583,35.8161892608815,0,4651,28,50,0,3,6,8
4652,Speculator,noisy,1523.54758029581,0,0,50.6389602427687,47.4935334393197,0,4652,28,39,0,3,6,8
4653,Creator,noisy,1724.92902201165,0,0,62.1556499206086,53.7708046052363,0,4653,28,38,0,3,6,8
4654,Speculator,noisy,2046.38451519561,0,0,61.9536839222473,42.5061160736964,0,4654,28,41,0,3,6,8
4655,Speculator,charty,2269.71749960588,0,0,40.1767743530469,32.9715187984441,0,4655,28,39,0,3,6,8
4656,Speculator,noisy,1975.64564238069,0,0,61.0346651663814,50.0208174458318,0,4656,28,42,0,3,6,8
4657,Investor,fundy,9136.56267976104,0,0,23.9744669209092,13.2002328125844,29.431947173616,4657,28,74,18,3,6,8
4658,Speculator,noisy,1828.79574533076,0,0,45.7331289562378,55.0419930152131,0,4658,28,37,0,3,6,8
4659,Investor,fundy,9895.14270878592,0,0,12.6361508790931,16.4468268767364,13.6682287837788,4659,28,75,19,3,6,8
4660,Utilizer,charty,4849.0727085391,0,0,38.5280004938452,30.7018082556146,0,4660,28,51,0,3,6,8
4661,Utilizer,charty,5136.09102908151,0,0,37.4843263322257,43.3314180799625,0,4661,28,57,0,3,6,8
4662,Utilizer,charty,5569.79020926388,0,0,39.2102618134159,30.3177673540137,0,4662,28,53,0,3,6,8
4663,Utilizer,charty,4778.92399699531,0,0,37.7360986716198,33.066858060542,0,4663,28,58,0,3,6,8
4664,Investor,fundy,11304.5121107321,0,0,17.116274755464,15.2147197295128,18.7295595134401,4664,28,78,22,3,6,8
4665,Speculator,noisy,2509.87568476647,0,0,66.5298241275525,56.4968283659904,0,4665,28,42,0,3,6,8
4666,Investor,fundy,9230.86973633233,0,0,17.7888606397956,15.0355760734496,27.8905325531623,4666,28,77,14,3,6,8
4667,Speculator,charty,2014.96344913464,0,0,36.6761377492771,19.6380430238492,0,4667,28,41,0,3,6,8
4668,Speculator,noisy,2285.01037684424,0,0,55.912360982427,57.6573727280999,0,4668,28,39,0,3,6,8
4669,Utilizer,charty,4961.00663386299,0,0,42.5593065028395,32.5896468576606,0,4669,28,54,0,3,6,8
4670,Utilizer,fundy,4645.70068728718,0,0,27.0407543677371,17.1885169994217,25.4009216190866,4670,28,53,13,3,6,8
4671,Investor,fundy,8412.37571891457,0,0,25.4062314667198,12.0676293068358,23.4492130090798,4671,28,77,16,3,6,8
4672,Creator,noisy,2150.27387639314,0,0,62.9813574277182,50.2242534836391,0,4672,28,38,0,3,6,8
4673,Speculator,noisy,1857.63791092527,0,0,62.6576171361315,42.3943149343421,0,4673,28,42,0,3,6,8
4674,Speculator,charty,2197.31871583096,0,0,39.9530716200298,42.8917580132829,0,4674,28,44,0,3,6,8
4675,Speculator,noisy,2212.21755847779,0,0,68.2216736130802,49.8812690336818,0,4675,28,37,0,3,6,8
4676,Creator,noisy,1625.41699032149,0,0,56.1939611310726,49.9779148881425,0,4676,28,41,0,3,6,8
4677,Investor,fundy,10000.0580981131,0,0,17.8938240284147,12.5915398956308,24.306453562218,4677,28,68,21,3,6,8
4678,Investor,fundy,10457.3101502548,0,0,19.9148230999568,15.8180085978145,17.7414532210937,4678,28,75,20,3,6,8
4679,Creator,noisy,2041.96647715157,0,0,50.1637621382775,56.1392939644037,0,4679,28,39,0,3,6,8
4680,Investor,fundy,8951.26874925176,0,0,19.41288428683,20.9710196613985,26.8369566510828,4680,28,80,20,3,6,8
4681,Creator,noisy,1957.22017637186,0,0,51.1594863177896,46.5427397209239,0,4681,28,34,0,3,6,8
4682,Utilizer,charty,5713.50674773656,0,0,40.1345332988598,35.479147353524,0,4682,28,54,0,3,6,8
4683,Speculator,noisy,1822.37044605165,0,0,53.5842730134437,51.166202618768,0,4683,28,40,0,3,6,8
4684,Speculator,noisy,1684.82061484849,0,0,63.7287715040736,46.711471284145,0,4684,28,39,0,3,6,8
4685,Speculator,noisy,1757.29337325642,0,0,43.9040287812632,44.455635109722,0,4685,28,38,0,3,6,8
4686,Speculator,noisy,2083.51319516089,0,0,60.4992043933034,58.6987528098395,0,4686,28,41,0,3,6,8
4687,Investor,fundy,10298.7659493138,0,0,14.1686921935185,20.8160796933927,23.4907718443496,4687,28,78,20,3,6,8
4688,Utilizer,charty,5223.78871824033,0,0,34.2270568750782,25.8105663761903,0,4688,28,51,0,3,6,8
4689,Speculator,noisy,1792.40485080825,0,0,70.1987748061237,45.7703351536769,0,4689,28,43,0,3,6,8
4690,Utilizer,charty,5395.35320506791,0,0,41.678330767619,30.203352446592,0,4690,28,49,0,3,6,8
4691,Speculator,noisy,1665.56430481896,0,0,52.9243697499321,49.4866033155984,0,4691,28,40,0,3,6,8
4692,Speculator,noisy,2040.56795410031,0,0,65.8330242278494,55.1523002738263,0,4692,28,39,0,3,6,8
4693,Speculator,noisy,2354.93361292086,0,0,51.9508928280441,41.6427291772391,0,4693,28,37,0,3,6,8
4694,Creator,noisy,1496.44047577748,0,0,48.229238878697,46.0627029803567,0,4694,28,39,0,3,6,8
4695,Speculator,noisy,2110.50058169556,0,0,63.2661087927077,45.5857271685055,0,4695,28,37,0,3,6,8
4696,Creator,noisy,1608.00498792728,0,0,51.4234496835736,59.2821211888828,0,4696,28,41,0,3,6,8
4697,Utilizer,charty,5320.66214782283,0,0,40.676212823249,33.0346461767431,0,4697,28,53,0,3,6,8
4698,Utilizer,charty,5515.98362676719,0,0,36.9553405909171,41.5789311578562,0,4698,28,50,0,3,6,8
4699,Investor,fundy,10184.2507685505,0,0,18.6905894017856,14.2844293343777,24.3877465955556,4699,28,76,14,3,6,8
4700,Investor,fundy,8961.79637494096,0,0,18.6844183487518,12.1742920586784,25.3368090953129,4700,28,80,19,3,6,8
4701,Speculator,noisy,1772.71832283048,0,0,81.5644033474596,53.9379012305216,0,4701,28,42,0,3,6,8
4702,Creator,noisy,1731.33733214144,0,0,55.7996582194296,57.5459227119674,0,4702,28,43,0,3,6,8
4703,Utilizer,charty,4317.14737308434,0,0,46.0139337470268,25.0699116706829,0,4703,28,54,0,3,6,8
4704,Investor,noisy,11869.8238628181,0,0,44.6681796878859,56.458478676451,0,4704,28,72,0,3,6,8
4705,Speculator,noisy,1790.55293410872,0,0,75.871053621707,45.0458969716419,0,4705,28,41,0,3,6,8
4706,Utilizer,charty,5343.01238360511,0,0,39.0566157910148,40.9970344482409,0,4706,28,48,0,3,6,8
4707,Speculator,noisy,1727.65793282125,0,0,44.2063440923406,43.5472292446457,0,4707,28,41,0,3,6,8
4708,Speculator,charty,1820.42015021428,0,0,35.8312960335744,33.9695778011273,0,4708,28,40,0,3,6,8
4709,Utilizer,charty,4353.92642925594,0,0,43.7958015491967,40.4644611591808,0,4709,28,55,0,3,6,8
4710,Investor,fundy,7145.32103351264,0,0,20.5560387850023,16.8494716133571,23.6195533732974,4710,28,74,18,3,6,8
4711,Creator,noisy,2449.61181285261,0,0,73.2050051262197,43.0516269617898,0,4711,28,40,0,3,6,8
4712,Speculator,noisy,2132.31647183327,0,0,64.8040548262167,34.03581928976,0,4712,28,38,0,3,6,8
4713,Speculator,noisy,2189.59777420821,0,0,72.8946595368792,40.9802158212037,0,4713,28,39,0,3,6,8
4714,Utilizer,charty,4796.4846709867,0,0,34.7843178824155,26.3000669556035,0,4714,28,52,0,3,6,8
4715,Utilizer,charty,4641.47388471255,0,0,39.1427523282122,30.4962033366428,0,4715,28,47,0,3,6,8
4716,Speculator,noisy,1693.17234602497,0,0,74.7569249943784,49.1009026814964,0,4716,28,41,0,3,6,8
4717,Speculator,charty,2124.65908546674,0,0,41.3976708729691,35.4977805281268,0,4717,28,36,0,3,6,8
4718,Utilizer,charty,5536.20347330765,0,0,40.5179482315975,24.5067107612448,0,4718,28,50,0,3,6,8
4719,Investor,fundy,10181.0710925287,0,0,20.4462124663726,16.7448203024227,14.7181865729197,4719,28,77,20,3,6,8
4720,Utilizer,charty,5058.8974194023,0,0,41.503914597555,16.169180869534,0,4720,28,55,0,3,6,8
4721,Utilizer,charty,5374.62934540368,0,0,31.439407025723,41.0447867293108,0,4721,28,58,0,3,6,8
4722,Speculator,noisy,1858.25790428719,0,0,51.5477995294702,39.6279803769592,0,4722,28,38,0,3,6,8
4723,Utilizer,charty,3599.90752616867,0,0,38.3239089315415,33.8428488996779,0,4723,28,56,0,3,6,8
4724,Investor,fundy,8506.36277085348,0,0,18.3524651903012,8.23040959206636,22.9692809880146,4724,28,80,16,3,6,8
4725,Utilizer,charty,5904.03677395401,0,0,44.4416353262358,31.6508951103669,0,4725,28,52,0,3,6,8
4726,Utilizer,charty,4921.24554287219,0,0,29.1904144058728,30.9257821106963,0,4726,28,52,0,3,6,8
4727,Speculator,charty,2015.79001491119,0,0,36.918769685612,29.1956994971428,0,4727,28,40,0,3,6,8
4728,Creator,noisy,2118.77992214693,0,0,21.2689973997691,63.3712386961974,0,4728,28,43,0,3,6,8
4729,Investor,fundy,8395.45442739032,0,0,25.0671042503218,7.36158160240448,29.6847867431112,4729,28,78,15,3,6,8
4730,Investor,fundy,10555.772848784,0,0,21.1909566618944,23.5038958192937,12.1695043611477,4730,29,82,20,3,6,8
4731,Investor,charty,9262.90629422357,0,0,42.2814308705373,27.035204405205,0,4731,29,76,0,3,6,8
4732,Investor,fundy,10379.5275953087,0,0,21.2561844091582,10.5543602974318,20.9778288043283,4732,29,75,11,3,6,8
4733,Speculator,charty,2039.85715894119,0,0,42.1693883901846,24.0369581458628,0,4733,29,40,0,3,6,8
4734,Investor,fundy,12047.036341136,0,0,21.4926183600939,9.39678327414569,23.4467270834298,4734,29,77,14,3,6,8
4735,Utilizer,noisy,5276.92066503313,0,0,67.3756921393431,51.6035577424204,0,4735,29,52,0,3,6,8
4736,Utilizer,charty,4485.53257942936,0,0,41.8376373916904,34.9012083674924,0,4736,29,50,0,3,6,8
4737,Utilizer,charty,5373.52592047823,0,0,33.7344509425854,29.2940935542718,0,4737,29,48,0,3,6,8
4738,Investor,fundy,12847.4304630193,0,0,15.5548846700296,14.2152391544246,18.4268057211057,4738,29,73,14,3,6,8
4739,Investor,fundy,9190.10947341612,0,0,20.3065147620149,9.47996006997377,19.9998919861027,4739,29,70,20,3,6,8
4740,Utilizer,charty,5338.15094408643,0,0,38.0194898567468,30.8428411193995,0,4740,29,54,0,3,6,8
4741,Speculator,noisy,2178.54928305619,0,0,59.4580875005451,46.8532406753555,0,4741,29,40,0,3,6,8
4742,Speculator,noisy,1813.2575339091,0,0,85.5207858450575,42.9577911379024,0,4742,29,38,0,3,6,8
4743,Creator,noisy,1776.65610791863,0,0,50.8675970653669,45.6006805963728,0,4743,29,45,0,3,6,8
4744,Investor,fundy,9893.06269453834,0,0,17.1714907130167,22.0915654688897,15.8218580369339,4744,29,79,17,3,6,8
4745,Utilizer,charty,3802.37431699897,0,0,45.6775612009459,28.5097477160885,0,4745,29,56,0,3,6,8
4746,Utilizer,charty,5102.16476438439,0,0,41.431971942994,39.5696589167025,0,4746,29,51,0,3,6,8
4747,Utilizer,fundy,3970.79968166933,0,0,17.7815442230225,15.5757244511906,19.2715296214492,4747,29,47,13,3,6,8
4748,Investor,fundy,13312.8837004931,0,0,19.7253493988488,18.4135293563448,18.0811572759652,4748,29,75,21,3,6,8
4749,Utilizer,charty,4447.71729215802,0,0,31.5308720659029,40.4388637328837,0,4749,29,52,0,3,6,8
4750,Speculator,noisy,2015.03080077135,0,0,68.377870965544,44.3966394566184,0,4750,29,39,0,3,6,8
4751,Utilizer,charty,4847.12529991654,0,0,42.4626551877276,19.4352104351801,0,4751,29,55,0,3,6,8
4752,Utilizer,charty,4931.87850014006,0,0,45.090686116766,36.565522411063,0,4752,29,56,0,3,6,8
4753,Investor,fundy,7735.06668275969,0,0,23.007976240525,17.9933162885497,19.6814877395003,4753,29,80,17,3,6,8
4754,Speculator,noisy,1867.31767464268,0,0,49.4274742229358,66.7361553701889,0,4754,29,40,0,3,6,8
4755,Investor,fundy,10380.1817606351,0,0,18.4767951340511,12.4884356086067,21.5250043576473,4755,29,77,19,3,6,8
4756,Speculator,noisy,1455.19636799786,0,0,74.0913489496726,44.8832236704917,0,4756,29,43,0,3,6,8
4757,Utilizer,charty,5278.16015904215,0,0,35.4477974587862,41.8237808381279,0,4757,29,53,0,3,6,8
4758,Speculator,noisy,1662.08554023439,0,0,62.4957156698689,48.9153368993922,0,4758,29,42,0,3,6,8
4759,Investor,fundy,10773.7799308183,0,0,17.8542444468536,22.4436050355746,22.63493962783,4759,29,75,22,3,6,8
4760,Speculator,charty,1545.46303187136,0,0,34.1014522311977,40.4711113377785,0,4760,29,41,0,3,6,8
4761,Utilizer,charty,4453.44211961107,0,0,31.9116832779667,35.6247915824632,0,4761,29,47,0,3,6,8
4762,Creator,noisy,1884.19375849899,0,0,63.8668486173941,53.5529211984063,0,4762,29,41,0,3,6,8
4763,Utilizer,charty,5286.5392384743,0,0,45.1181905770541,46.2834254417857,0,4763,29,55,0,3,6,8
4764,Utilizer,charty,4140.78099999107,0,0,39.3116964280204,29.6213332096708,0,4764,29,51,0,3,6,8
4765,Utilizer,charty,4898.37077989766,0,0,35.1195015467356,41.0555062478155,0,4765,29,54,0,3,6,8
4766,Investor,fundy,9802.73237248628,0,0,24.152521353831,11.3148823821423,23.5115733480332,4766,29,75,12,3,6,8
4767,Speculator,noisy,2299.96452790223,0,0,64.2800660921881,39.7441188349572,0,4767,29,39,0,3,6,8
4768,Utilizer,charty,5016.30924786698,0,0,34.052811686563,20.3105453343856,0,4768,29,55,0,3,6,8
4769,Creator,noisy,1924.70193797506,0,0,51.6160520851721,51.6692299818808,0,4769,29,39,0,3,6,8
4770,Speculator,noisy,1998.32015703807,0,0,59.9726091529691,56.0076366121832,0,4770,29,41,0,3,6,8
4771,Utilizer,charty,4338.78314994505,0,0,40.4056306696611,24.1544099271798,0,4771,29,55,0,3,6,8
4772,Utilizer,noisy,4534.86829182251,0,0,54.2986516969932,52.8668894899177,0,4772,29,48,0,3,6,8
4773,Speculator,charty,2371.41077877246,0,0,39.4728083392664,30.5692550886463,0,4773,29,41,0,3,6,8
4774,Utilizer,charty,5252.41748354209,0,0,40.956545417951,60.0321774700532,0,4774,29,48,0,3,6,8
4775,Speculator,noisy,2052.44443654238,0,0,52.7096381393087,57.0619658084116,0,4775,29,40,0,3,6,8
4776,Investor,fundy,9217.19941515475,0,0,20.086136901172,21.3972039428675,21.7408187906673,4776,29,76,19,3,6,8
4777,Utilizer,charty,4062.21635432855,0,0,42.5223022378007,30.7216234641263,0,4777,29,56,0,3,6,8
4778,Speculator,noisy,1894.78876188465,0,0,72.0895582656074,58.222792191226,0,4778,29,42,0,3,6,8
4779,Investor,fundy,9777.75049869474,0,0,21.2484208394446,15.1837020515752,31.8345904148323,4779,29,79,12,3,6,8
4780,Speculator,noisy,2267.28186790357,0,0,61.8277354133367,45.4706150366793,0,4780,29,37,0,3,6,8
4781,Speculator,noisy,1994.40408729162,0,0,53.2106979051367,53.5032452309595,0,4781,29,38,0,3,6,8
4782,Investor,fundy,9604.3698378852,0,0,20.3748286942724,23.3317321855263,27.6620618545676,4782,29,77,13,3,6,8
4783,Investor,fundy,10192.6883728395,0,0,18.6310113783085,18.0014876705171,24.1965710726192,4783,29,77,18,3,6,8
4784,Speculator,noisy,1992.30848803763,0,0,44.8269803265244,42.4205052434102,0,4784,29,45,0,3,6,8
4785,Utilizer,fundy,4914.13456013646,0,0,17.614576174138,10.0551065531119,17.1650962610809,4785,29,49,20,3,6,8
4786,Speculator,charty,2049.47759332287,0,0,46.4446006975213,17.1162377299307,0,4786,29,41,0,3,6,8
4787,Speculator,charty,1938.35849467897,0,0,39.5212257338142,28.8196842196735,0,4787,29,42,0,3,6,8
4788,Speculator,noisy,1645.25641966767,0,0,71.1235182831894,53.6717909313255,0,4788,29,44,0,3,6,8
4789,Speculator,charty,1981.54020144587,0,0,36.6329927055064,35.1249363167768,0,4789,29,42,0,3,6,8
4790,Speculator,noisy,1857.26034438623,0,0,54.208830307899,47.7853564554927,0,4790,29,44,0,3,6,8
4791,Utilizer,charty,4144.95634766904,0,0,36.1461595299357,22.1981081003849,0,4791,29,55,0,3,6,8
4792,Speculator,noisy,2089.77897171841,0,0,54.9119200230112,50.4758129228659,0,4792,29,44,0,3,6,8
4793,Investor,fundy,10464.4904877737,0,0,19.7485134436122,14.992836527831,19.5040797291041,4793,29,80,22,3,6,8
4794,Speculator,noisy,1844.19730995949,0,0,56.6807686551539,52.0168061023304,0,4794,29,42,0,3,6,8
4795,Investor,fundy,9727.87414521454,0,0,20.3884620861955,12.598602378344,18.1273840280059,4795,29,79,21,3,6,8
4796,Investor,fundy,9736.21490591335,0,0,21.0459064765885,13.613381687795,28.4702123695599,4796,29,80,17,3,6,8
4797,Speculator,noisy,2130.27027774511,0,0,51.665541101399,52.7747394766588,0,4797,29,41,0,3,6,8
